segtype,startsec,endsec
CXN,4497.67,4498.91
OLN,4498.91,4499.76
CXN,4499.76,4502.44
OLN,4502.44,4503.29
FAN,4503.29,4504.38
CXN,4504.38,4512.05
NOF,4512.05,4512.98
CXN,4512.98,4515.97
MAN,4515.97,4518.08
CXF,4518.08,4518.93
MAN,4518.93,4519.95
FAF,4519.95,4521.09
CHNSP,4521.09,4521.86
CXF,4521.86,4522.86
CXN,4522.86,4523.84
NOF,4523.84,4526.76
TVF,4526.76,4527.76
CXN,4527.76,4529.21
TVF,4529.21,4532.14
CXF,4532.14,4534.28
TVF,4534.28,4535.31
NOF,4535.31,4536.94
OLN,4536.94,4537.74
NOF,4537.74,4538.34
SIL,4538.34,4539.14
MAF,4539.14,4540.14
NOF,4540.14,4541.05
NOF,4541.05,4542.03
OLF,4542.03,4543.44
MAN,4543.44,4545.11
OLN,4545.11,4546.99
NOF,4546.99,4548.1
OLN,4548.1,4548.9
OLF,4548.9,4551.78
NOF,4551.78,4552.38
OLN,4552.38,4553.84
NOF,4553.84,4555.32
OLN,4555.32,4556.26
NOF,4556.26,4558.84
OLN,4558.84,4559.64
NOF,4559.64,4561.76
OLF,4561.76,4562.73
NOF,4562.73,4566.71
OLN,4566.71,4567.95
NOF,4567.95,4569.77
OLN,4569.77,4570.59
NOF,4570.59,4571.96
OLF,4571.96,4573.72
NOF,4573.72,4577.98
OLN,4577.98,4579.68
NOF,4579.68,4580.28
OLF,4580.28,4584.31
NOF,4584.31,4585.11
OLN,4585.11,4586.24
CXF,4586.24,4587.04
NOF,4587.04,4587.64
OLF,4587.64,4588.47
SIL,4588.47,4589.33
TVN,4589.33,4590.33
NOF,4590.33,4591.44
OLF,4591.44,4593.84
FAN,4593.84,4595.17
OLF,4595.17,4595.98
OLN,4595.98,4597.53
CXN,4597.53,4598.67
OLF,4598.67,4599.83
CXN,4599.83,4600.98
SIL,4600.98,4601.78
FAF,4601.78,4603.78
NOF,4603.78,4604.61
CXN,4604.61,4606.0
NOF,4606.0,4606.7
CXF,4606.7,4608.47
SIL,4608.47,4613.74
NOF,4613.74,4614.86
MAN,4614.86,4618.25
OLN,4618.25,4619.27
CHF,4619.27,4619.89
MAN,4619.89,4621.02
CXF,4621.02,4622.08
OLF,4622.08,4622.93
MAN,4622.93,4625.1
CXN,4625.1,4625.94
OLF,4625.94,4629.78
CHF,4629.78,4630.81
FAN,4630.81,4632.68
NOF,4632.68,4636.7
MAF,4636.7,4637.7
FAF,4637.7,4639.21
OLF,4639.21,4640.02
NOF,4640.02,4642.9
OLN,4642.9,4643.9
OLF,4643.9,4646.28
NOF,4646.28,4647.23
OLN,4647.23,4653.81
NOF,4653.81,4654.53
MAN,4654.53,4655.59
OLN,4655.59,4656.91
NOF,4656.91,4658.7
OLN,4658.7,4659.93
OLF,4659.93,4663.95
FAN,4663.95,4665.4
OLF,4665.4,4666.2
MAF,4666.2,4667.07
FAN,4667.07,4668.2
NOF,4668.2,4669.04
OLN,4669.04,4670.68
FAN,4670.68,4672.52
NOF,4672.52,4673.32
OLF,4673.32,4674.12
FAN,4674.12,4675.79
OLF,4675.79,4677.31
FAF,4677.31,4678.27
MAF,4678.27,4679.6
OLF,4679.6,4680.63
MAF,4680.63,4681.97
OLF,4681.97,4682.78
CXF,4682.78,4683.83
OLF,4683.83,4685.45
FAN,4685.45,4686.45
OLF,4686.45,4687.25
FAN,4687.25,4688.6
NOF,4688.6,4689.43
SIL,4689.43,4690.36
OLF,4690.36,4691.16
CXN,4691.16,4691.96
OLF,4691.96,4692.76
MAN,4692.76,4693.76
NOF,4693.76,4694.56
MAN,4694.56,4695.94
CXN,4695.94,4697.15
OLN,4697.15,4698.21
NOF,4698.21,4700.65
OLF,4700.65,4701.51
MAN,4701.51,4702.51
OLF,4702.51,4706.19
SIL,4706.19,4707.0
MAF,4707.0,4709.15
OLF,4709.15,4712.89
MAN,4712.89,4713.89
OLF,4713.89,4714.69
SIL,4714.69,4715.53
MAN,4715.53,4716.72
OLF,4716.72,4717.97
FAF,4717.97,4719.69
OLF,4719.69,4721.91
FAF,4721.91,4722.91
OLN,4722.91,4724.13
NOF,4724.13,4725.05
OLN,4725.05,4725.85
NOF,4725.85,4726.96
OLF,4726.96,4727.8
NOF,4727.8,4728.67
OLN,4728.67,4730.67
CXN,4730.67,4731.48
OLN,4731.48,4733.26
NOF,4733.26,4734.06
CXN,4734.06,4736.0
MAF,4736.0,4737.09
OLN,4737.09,4737.89
CXN,4737.89,4738.69
OLF,4738.69,4739.49
MAN,4739.49,4740.88
OLF,4740.88,4742.19
MAN,4742.19,4743.37
FAN,4743.37,4744.39
TVF,4744.39,4745.32
OLN,4745.32,4752.17
OLF,4752.17,4757.09
MAN,4757.09,4758.39
CXN,4758.39,4759.25
OLN,4759.25,4761.0
MAN,4761.0,4762.0
OLN,4762.0,4766.71
CXN,4766.71,4767.51
OLN,4767.51,4769.38
CXN,4769.38,4770.56
FAN,4770.56,4771.58
OLF,4771.58,4772.6
NOF,4772.6,4773.41
OLN,4773.41,4778.94
CXN,4778.94,4779.8
OLN,4779.8,4780.68
OLF,4780.68,4783.95
CXN,4783.95,4785.29
OLF,4785.29,4787.94
CXN,4787.94,4788.78
OLF,4788.78,4789.89
CXN,4789.89,4790.69
OLN,4790.69,4791.49
CXN,4791.49,4792.35
NOF,4792.35,4793.15
OLN,4793.15,4797.35
CXF,4797.35,4798.35
NOF,4798.35,4799.15
CXN,4799.15,4799.95
OLF,4799.95,4801.04
CXN,4801.04,4802.48
OLF,4802.48,4803.61
CXN,4803.61,4804.41
OLF,4804.41,4805.56
CXN,4805.56,4806.54
OLN,4806.54,4807.86
CXN,4807.86,4809.44
TVF,4809.44,4810.44
OLF,4810.44,4811.35
CXN,4811.35,4812.41
FAN,4812.41,4813.47
OLN,4813.47,4814.48
FAN,4814.48,4815.48
OLF,4815.48,4816.3
CXN,4816.3,4817.37
NOF,4817.37,4818.17
OLF,4818.17,4819.15
CXN,4819.15,4819.96
OLF,4819.96,4823.4
OLN,4823.4,4828.14
OLF,4828.14,4828.94
CXN,4828.94,4829.74
OLN,4829.74,4832.43
NOF,4832.43,4833.23
OLF,4833.23,4834.96
NOF,4834.96,4835.78
CXF,4835.78,4836.96
SIL,4836.96,4837.82
FAF,4837.82,4838.62
SIL,4838.62,4839.42
TVF,4839.42,4840.44
NOF,4840.44,4841.47
TVF,4841.47,4843.04
NOF,4843.04,4845.82
OLF,4845.82,4848.32
SIL,4848.32,4849.57
NOF,4849.57,4852.56
OLN,4852.56,4854.68
NOF,4854.68,4855.48
OLF,4855.48,4856.76
SIL,4856.76,4857.6
TVF,4857.6,4859.28
CXF,4859.28,4860.08
MAF,4860.08,4861.64
TVF,4861.64,4863.53
OLF,4863.53,4865.79
SIL,4865.79,4866.87
TVF,4866.87,4868.67
CXF,4868.67,4869.74
MAF,4869.74,4871.8
NOF,4871.8,4873.88
TVF,4873.88,4875.0
MAN,4875.0,4876.88
TVF,4876.88,4877.71
SIL,4877.71,4878.88
FAN,4878.88,4879.82
MAN,4879.82,4881.77
NOF,4881.77,4882.45
OLF,4882.45,4883.7
NOF,4883.7,4885.49
FAN,4885.49,4886.49
NOF,4886.49,4888.35
OLN,4888.35,4889.46
NOF,4889.46,4891.88
OLN,4891.88,4895.16
CXN,4895.16,4895.76
OLN,4895.76,4896.56
SIL,4896.56,4897.36
NOF,4897.36,4897.98
NOF,4897.98,4899.74
NOF,4899.74,4900.34
OLN,4900.34,4901.18
NOF,4901.18,4901.79
NOF,4901.79,4902.59
OLN,4902.59,4903.39
NOF,4903.39,4903.99
OLF,4903.99,4906.53
MAF,4906.53,4908.47
NOF,4908.47,4909.47
OLN,4909.47,4911.27
NOF,4911.27,4912.11
OLN,4912.11,4913.23
NOF,4913.23,4914.2
OLN,4914.2,4915.0
NOF,4915.0,4916.57
NOF,4916.57,4918.05
NOF,4918.05,4918.96
NOF,4918.96,4919.84
NOF,4919.84,4920.44
FAF,4920.44,4921.44
NOF,4921.44,4922.04
OLF,4922.04,4922.92
FAN,4922.92,4924.17
NOF,4924.17,4925.56
NOF,4925.56,4926.53
OLF,4926.53,4927.41
NOF,4927.41,4928.25
OLF,4928.25,4929.07
NOF,4929.07,4929.67
NOF,4929.67,4930.47
OLF,4930.47,4931.27
NOF,4931.27,4932.11
OLN,4932.11,4932.91
NOF,4932.91,4934.26
NOF,4934.26,4935.17
OLN,4935.17,4937.55
NOF,4937.55,4938.16
NOF,4938.16,4938.96
NOF,4938.96,4939.56
OLF,4939.56,4940.59
NOF,4940.59,4941.59
OLN,4941.59,4942.59
NON,4942.59,4943.39
OLN,4943.39,4944.64
NOF,4944.64,4945.73
OLF,4945.73,4946.53
NOF,4946.53,4950.15
SIL,4950.15,4953.08
NOF,4953.08,4953.68
NOF,4953.68,4954.48
NOF,4954.48,4956.14
CXN,4956.14,4957.16
NOF,4957.16,4960.06
NOF,4960.06,4961.78
NOF,4961.78,4962.44
OLF,4962.44,4966.13
CXF,4966.13,4967.0
OLN,4967.0,4971.61
MAN,4971.61,4972.61
FAN,4972.61,4973.63
CXN,4973.63,4975.42
FAF,4975.42,4976.62
CXN,4976.62,4978.2
SIL,4978.2,4979.03
CXF,4979.03,4980.44
OLN,4980.44,4985.0
CXN,4985.0,4985.82
OLN,4985.82,4987.65
FAN,4987.65,4988.85
OLN,4988.85,4990.47
CXN,4990.47,4991.41
OLF,4991.41,4992.22
CXN,4992.22,4993.02
OLF,4993.02,4996.17
OLN,4996.17,4998.35
NON,4998.35,4999.15
OLN,4999.15,5000.19
OLF,5000.19,5002.61
OLN,5002.61,5004.63
NOF,5004.63,5005.61
OLF,5005.61,5007.5
NOF,5007.5,5008.35
OLF,5008.35,5009.35
NOF,5009.35,5010.57
OLF,5010.57,5012.54
NOF,5012.54,5014.53
OLF,5014.53,5016.95
NOF,5016.95,5017.55
OLF,5017.55,5019.15
FAN,5019.15,5019.86
OLF,5019.86,5020.75
NOF,5020.75,5021.35
OLN,5021.35,5022.16
NOF,5022.16,5024.36
OLF,5024.36,5025.26
FAF,5025.26,5026.29
OLN,5026.29,5027.69
NOF,5027.69,5028.47
OLN,5028.47,5030.97
NOF,5030.97,5032.11
OLN,5032.11,5033.32
OLF,5033.32,5034.77
OLN,5034.77,5038.33
NOF,5038.33,5038.96
NOF,5038.96,5041.75
OLN,5041.75,5042.66
OLF,5042.66,5043.46
OLN,5043.46,5044.26
OLF,5044.26,5045.08
CXF,5045.08,5046.57
OLF,5046.57,5047.37
CXF,5047.37,5048.62
OLN,5048.62,5049.66
NON,5049.66,5050.48
OLN,5050.48,5053.52
NOF,5053.52,5054.54
MAN,5054.54,5055.54
CXN,5055.54,5056.34
NOF,5056.34,5058.25
OLN,5058.25,5059.97
OLF,5059.97,5060.86
CXF,5060.86,5061.66
OLF,5061.66,5062.51
OLN,5062.51,5066.83
NOF,5066.83,5067.69
OLF,5067.69,5070.55
MAN,5070.55,5071.55
OLN,5071.55,5072.79
NOF,5072.79,5074.69
OLN,5074.69,5075.49
CXF,5075.49,5076.29
OLF,5076.29,5077.09
FAN,5077.09,5078.07
NOF,5078.07,5080.4
OLN,5080.4,5082.06
FAN,5082.06,5083.12
OLN,5083.12,5083.94
TVF,5083.94,5084.94
OLF,5084.94,5090.08
NOF,5090.08,5090.89
OLN,5090.89,5091.91
OLF,5091.91,5094.13
NOF,5094.13,5094.78
OLF,5094.78,5095.73
MAF,5095.73,5097.05
NOF,5097.05,5097.67
OLF,5097.67,5098.83
FAN,5098.83,5099.43
OLF,5099.43,5100.33
NON,5100.33,5102.11
OLN,5102.11,5103.21
NOF,5103.21,5106.32
OLF,5106.32,5110.58
NOF,5110.58,5112.95
OLN,5112.95,5115.14
CXN,5115.14,5116.73
OLN,5116.73,5119.09
CXF,5119.09,5120.01
OLN,5120.01,5121.09
CXN,5121.09,5121.89
OLN,5121.89,5122.73
NOF,5122.73,5123.33
OLN,5123.33,5124.13
NOF,5124.13,5124.73
OLN,5124.73,5126.06
NOF,5126.06,5126.66
OLN,5126.66,5128.35
NON,5128.35,5129.15
OLN,5129.15,5130.21
NOF,5130.21,5131.23
NOF,5131.23,5133.17
OLF,5133.17,5136.17
NOF,5136.17,5136.77
NON,5136.77,5137.74
OLN,5137.74,5138.54
NOF,5138.54,5139.37
OLF,5139.37,5142.14
CXF,5142.14,5143.0
OLN,5143.0,5144.41
CXF,5144.41,5145.21
OLF,5145.21,5146.04
CXF,5146.04,5147.17
OLF,5147.17,5147.97
CXN,5147.97,5148.94
TVF,5148.94,5150.28
CXF,5150.28,5151.82
OLF,5151.82,5153.14
NOF,5153.14,5154.14
CXN,5154.14,5156.29
OLF,5156.29,5157.15
FAF,5157.15,5158.26
TVN,5158.26,5159.26
CXN,5159.26,5160.29
OLF,5160.29,5164.66
NOF,5164.66,5167.18
OLF,5167.18,5168.44
TVN,5168.44,5169.88
NOF,5169.88,5170.72
OLN,5170.72,5171.52
NOF,5171.52,5174.05
OLF,5174.05,5175.87
NOF,5175.87,5176.48
OLN,5176.48,5177.58
NOF,5177.58,5178.74
OLN,5178.74,5182.08
NOF,5182.08,5184.74
OLF,5184.74,5185.54
FAF,5185.54,5186.34
OLN,5186.34,5188.65
NOF,5188.65,5189.83
OLF,5189.83,5191.33
NOF,5191.33,5191.93
OLF,5191.93,5192.87
NOF,5192.87,5193.49
OLF,5193.49,5195.24
NOF,5195.24,5196.06
OLF,5196.06,5198.89
NOF,5198.89,5200.07
OLN,5200.07,5200.92
NOF,5200.92,5201.59
OLN,5201.59,5203.34
OLF,5203.34,5205.97
NOF,5205.97,5206.77
OLF,5206.77,5208.45
NOF,5208.45,5209.42
TVF,5209.42,5211.05
NOF,5211.05,5212.15
FAF,5212.15,5214.22
NOF,5214.22,5217.57
OLN,5217.57,5218.37
CXF,5218.37,5219.32
NOF,5219.32,5225.56
TVF,5225.56,5226.82
NOF,5226.82,5227.77
FAF,5227.77,5228.63
SIL,5228.63,5229.48
FAF,5229.48,5232.57
MAF,5232.57,5233.37
FAF,5233.37,5234.41
NOF,5234.41,5236.54
OLF,5236.54,5237.51
NOF,5237.51,5238.32
OLF,5238.32,5239.12
NOF,5239.12,5240.06
TVN,5240.06,5241.21
FAF,5241.21,5242.01
OLF,5242.01,5244.28
NOF,5244.28,5245.44
TVF,5245.44,5247.4
NOF,5247.4,5248.43
TVF,5248.43,5249.6
NOF,5249.6,5252.02
FAF,5252.02,5253.5
OLF,5253.5,5254.48
FAF,5254.48,5255.48
NOF,5255.48,5256.28
TVF,5256.28,5257.08
NON,5257.08,5257.88
OLN,5257.88,5258.98
NOF,5258.98,5259.78
OLF,5259.78,5262.32
NOF,5262.32,5262.92
OLF,5262.92,5265.68
CXF,5265.68,5266.49
NOF,5266.49,5267.27
OLF,5267.27,5269.32
SIL,5269.32,5270.12
OLF,5270.12,5271.06
CXN,5271.06,5271.86
OLF,5271.86,5272.7
CXF,5272.7,5274.26
NOF,5274.26,5275.07
CXN,5275.07,5276.86
OLN,5276.86,5279.19
OLF,5279.19,5282.4
NOF,5282.4,5283.41
OLF,5283.41,5284.69
NON,5284.69,5285.56
OLF,5285.56,5286.97
NON,5286.97,5287.84
OLF,5287.84,5288.65
NOF,5288.65,5289.46
OLF,5289.46,5290.68
FAF,5290.68,5292.14
NOF,5292.14,5292.99
FAF,5292.99,5294.0
NOF,5294.0,5295.34
OLF,5295.34,5296.39
TVF,5296.39,5297.19
FAF,5297.19,5298.25
TVN,5298.25,5299.28
NOF,5299.28,5300.37
SIL,5300.37,5301.17
NOF,5301.17,5302.27
FAF,5302.27,5303.07
NOF,5303.07,5303.87
OLN,5303.87,5306.34
NOF,5306.34,5306.99
OLF,5306.99,5311.18
NOF,5311.18,5312.12
NOF,5312.12,5313.06
OLN,5313.06,5314.02
CHNNSP,5314.02,5314.69
OLN,5314.69,5315.65
NOF,5315.65,5316.64
OLF,5316.64,5318.26
NOF,5318.26,5320.17
NOF,5320.17,5321.51
OLF,5321.51,5322.64
SIL,5322.64,5323.95
FAF,5323.95,5326.45
CXF,5326.45,5328.05
OLF,5328.05,5329.11
MAF,5329.11,5330.16
TVN,5330.16,5331.78
SIL,5331.78,5332.58
NOF,5332.58,5333.44
TVF,5333.44,5335.09
CXF,5335.09,5336.02
TVF,5336.02,5337.09
OLF,5337.09,5337.89
CXF,5337.89,5338.71
TVF,5338.71,5339.72
FAF,5339.72,5340.74
TVF,5340.74,5341.74
OLF,5341.74,5342.71
NOF,5342.71,5343.37
OLF,5343.37,5345.67
CXF,5345.67,5347.72
OLF,5347.72,5350.46
MAF,5350.46,5351.51
CXF,5351.51,5353.12
FAF,5353.12,5354.22
OLF,5354.22,5355.02
FAF,5355.02,5356.02
OLF,5356.02,5356.86
TVF,5356.86,5358.18
OLF,5358.18,5359.14
NOF,5359.14,5360.08
OLN,5360.08,5360.88
NOF,5360.88,5361.5
OLF,5361.5,5363.56
MAF,5363.56,5364.77
TVN,5364.77,5367.13
NOF,5367.13,5367.86
OLN,5367.86,5369.1
NOF,5369.1,5370.11
OLF,5370.11,5370.92
MAF,5370.92,5372.23
TVF,5372.23,5373.03
OLF,5373.03,5374.32
NOF,5374.32,5375.33
NOF,5375.33,5376.33
NOF,5376.33,5377.16
OLF,5377.16,5378.74
NOF,5378.74,5379.46
OLN,5379.46,5380.28
TVF,5380.28,5381.48
MAF,5381.48,5382.49
NOF,5382.49,5385.39
FAF,5385.39,5386.54
OLF,5386.54,5387.53
NOF,5387.53,5388.13
OLF,5388.13,5388.93
NOF,5388.93,5389.53
OLF,5389.53,5390.62
SIL,5390.62,5391.98
MAN,5391.98,5393.07
NOF,5393.07,5394.52
OLN,5394.52,5395.32
NOF,5395.32,5395.92
OLN,5395.92,5397.09
NOF,5397.09,5398.7
OLN,5398.7,5399.53
NOF,5399.53,5401.36
CXN,5401.36,5402.36
OLN,5402.36,5403.38
NOF,5403.38,5405.61
OLF,5405.61,5406.57
NOF,5406.57,5408.44
OLN,5408.44,5409.96
NOF,5409.96,5411.24
OLN,5411.24,5412.09
MAN,5412.09,5413.09
OLF,5413.09,5413.99
NOF,5413.99,5414.91
OLF,5414.91,5415.75
NOF,5415.75,5416.47
OLF,5416.47,5418.65
NOF,5418.65,5419.38
OLN,5419.38,5420.48
NON,5420.48,5421.28
NOF,5421.28,5423.72
OLN,5423.72,5427.26
NOF,5427.26,5428.93
OLN,5428.93,5429.97
NOF,5429.97,5430.57
OLN,5430.57,5431.8
MAN,5431.8,5432.8
OLN,5432.8,5434.8
NOF,5434.8,5438.82
OLF,5438.82,5439.95
NOF,5439.95,5441.52
OLF,5441.52,5443.8
NOF,5443.8,5445.14
FAN,5445.14,5445.94
MAN,5445.94,5446.94
NOF,5446.94,5447.59
OLN,5447.59,5449.64
NOF,5449.64,5450.45
OLN,5450.45,5453.28
OLF,5453.28,5455.62
MAN,5455.62,5456.65
FAN,5456.65,5459.4
CHF,5459.4,5460.08
CXF,5460.08,5460.96
FAN,5460.96,5462.78
MAF,5462.78,5463.58
FAN,5463.58,5464.91
NOF,5464.91,5465.51
OLF,5465.51,5466.76
FAN,5466.76,5467.87
CXF,5467.87,5468.67
OLF,5468.67,5471.55
NOF,5471.55,5472.69
SIL,5472.69,5474.06
NOF,5474.06,5475.34
MAN,5475.34,5478.17
OLN,5478.17,5479.58
NOF,5479.58,5482.83
OLN,5482.83,5484.47
NOF,5484.47,5485.77
NOF,5485.77,5487.02
SIL,5487.02,5487.86
NOF,5487.86,5488.66
CHNSP,5488.66,5490.21
MAN,5490.21,5491.21
OLN,5491.21,5492.01
NOF,5492.01,5492.81
NOF,5492.81,5495.62
SIL,5495.62,5496.81
FAF,5496.81,5497.41
SIL,5497.41,5499.52
FAN,5499.52,5501.27
NOF,5501.27,5501.87
FAN,5501.87,5502.87
OLN,5502.87,5504.29
NOF,5504.29,5510.59
NOF,5510.59,5511.51
FAN,5511.51,5512.51
MAN,5512.51,5513.98
NOF,5513.98,5514.72
OLN,5514.72,5515.66
NOF,5515.66,5517.02
OLN,5517.02,5518.18
NOF,5518.18,5521.79
MAN,5521.79,5522.59
NOF,5522.59,5526.4
OLN,5526.4,5527.2
NOF,5527.2,5535.57
OLN,5535.57,5536.37
NOF,5536.37,5542.65
MAN,5542.65,5544.0
NOF,5544.0,5547.24
OLN,5547.24,5548.17
FAN,5548.17,5549.21
NOF,5549.21,5556.95
OLN,5556.95,5558.24
NOF,5558.24,5568.51
OLN,5568.51,5569.33
NOF,5569.33,5572.42
OLN,5572.42,5573.22
NOF,5573.22,5577.23
OLN,5577.23,5578.26
NOF,5578.26,5581.99
OLN,5581.99,5582.93
NOF,5582.93,5583.62
OLN,5583.62,5585.03
NOF,5585.03,5588.1
NOF,5588.1,5588.92
NOF,5588.92,5590.28
OLN,5590.28,5591.49
NOF,5591.49,5593.41
OLN,5593.41,5594.21
NOF,5594.21,5597.14
NOF,5597.14,5598.2
OLN,5598.2,5599.53
NOF,5599.53,5605.69
NOF,5605.69,5606.62
NOF,5606.62,5610.58
NOF,5610.58,5611.92
NOF,5611.92,5617.42
OLN,5617.42,5618.59
NOF,5618.59,5620.77
MAN,5620.77,5621.77
OLN,5621.77,5622.57
NOF,5622.57,5627.09
MAF,5627.09,5628.09
NOF,5628.09,5629.24
MAN,5629.24,5630.35
SIL,5630.35,5631.75
MAN,5631.75,5633.71
NOF,5633.71,5637.97
MAN,5637.97,5640.31
FAN,5640.31,5641.31
NOF,5641.31,5642.5
NOF,5642.5,5643.49
FAN,5643.49,5644.78
NOF,5644.78,5645.45
MAF,5645.45,5647.12
SIL,5647.12,5648.25
MAF,5648.25,5649.25
NOF,5649.25,5651.45
MAF,5651.45,5653.4
NOF,5653.4,5654.86
MAF,5654.86,5655.86
NOF,5655.86,5656.76
SIL,5656.76,5657.59
CHNNSP,5657.59,5658.82
SIL,5658.82,5659.68
MAF,5659.68,5660.97
SIL,5660.97,5662.68
FAN,5662.68,5663.91
FAN,5663.91,5664.51
SIL,5664.51,5666.17
FAN,5666.17,5666.78
SIL,5666.78,5669.47
CHNNSP,5669.47,5671.25
SIL,5671.25,5672.14
CHNNSP,5672.14,5673.37
SIL,5673.37,5674.9
MAN,5674.9,5675.97
OLN,5675.97,5676.77
NOF,5676.77,5677.99
OLN,5677.99,5679.38
NOF,5679.38,5680.58
OLN,5680.58,5681.66
NOF,5681.66,5683.15
MAN,5683.15,5684.15
NOF,5684.15,5689.62
MAN,5689.62,5690.62
SIL,5690.62,5691.48
NOF,5691.48,5698.39
NOF,5698.39,5699.48
NOF,5699.48,5703.88
SIL,5703.88,5705.0
NOF,5705.0,5705.6
FAN,5705.6,5707.1
CHNNSP,5707.1,5730.59
SIL,5730.59,5731.4
NOF,5731.4,5733.82
CHNSP,5733.82,5734.62
CHNNSP,5734.62,5741.57
SIL,5741.57,5742.38
CHNNSP,5742.38,5745.1
SIL,5745.1,5746.26
CHNNSP,5746.26,5749.37
SIL,5749.37,5750.17
CHNNSP,5750.17,5759.85
SIL,5759.85,5760.65
NOF,5760.65,5763.06
CHF,5763.06,5764.08
SIL,5764.08,5764.88
CHNNSP,5764.88,5773.78
SIL,5773.78,5774.74
CHNNSP,5774.74,5779.34
SIL,5779.34,5780.54
NOF,5780.54,5791.18
NOF,5791.18,5792.72
NOF,5792.72,5797.0
SIL,5797.0,5797.87
CXN,5797.87,5798.47
SIL,5798.47,5799.31
CHNSP,5799.31,5801.3
SIL,5801.3,5802.18
CHNNSP,5802.18,5808.67
CHNNSP,5808.67,5809.47
SIL,5809.47,5810.32
NOF,5810.32,5812.75
CXN,5812.75,5813.55
CHNNSP,5813.55,5816.0
NOF,5816.0,5817.47
OLN,5817.47,5818.53
CHNNSP,5818.53,5820.99
SIL,5820.99,5822.01
NOF,5822.01,5822.97
NOF,5822.97,5828.84
SIL,5828.84,5829.68
FAF,5829.68,5830.62
CHNNSP,5830.62,5833.33
NOF,5833.33,5834.61
CHNNSP,5834.61,5837.97
NOF,5837.97,5838.77
CHNNSP,5838.77,5852.59
NOF,5852.59,5854.68
NOF,5854.68,5866.39
CXN,5866.39,5867.19
CHNNSP,5867.19,5873.46
SIL,5873.46,5874.45
CHNNSP,5874.45,5897.87
NOF,5897.87,5898.67
NOF,5898.67,5904.64
NOF,5904.64,5906.15
NOF,5906.15,5909.75
FAF,5909.75,5910.75
CHNNSP,5910.75,5920.93
OLF,5920.93,5921.73
CHNNSP,5921.73,5923.74
NOF,5923.74,5924.56
CHNNSP,5924.56,5925.29
CHF,5925.29,5926.09
CHNNSP,5926.09,5932.43
NOF,5932.43,5933.23
OLN,5933.23,5933.83
OLF,5933.83,5934.75
CHNNSP,5934.75,5937.38
SIL,5937.38,5938.59
CHNNSP,5938.59,5940.99
OLN,5940.99,5941.84
CHNSP,5941.84,5948.09
OLF,5948.09,5949.07
CHNNSP,5949.07,5951.5
OLF,5951.5,5952.55
CHNSP,5952.55,5953.41
OLN,5953.41,5954.28
CHNNSP,5954.28,5958.26
FAN,5958.26,5959.21
CHNNSP,5959.21,5960.31
OLF,5960.31,5961.11
CHNNSP,5961.11,5965.57
SIL,5965.57,5967.23
CHNSP,5967.23,5968.25
NOF,5968.25,5969.21
CHNSP,5969.21,5970.88
SIL,5970.88,6037.12
CHF,6037.12,6037.92
SIL,6037.92,6040.52
CXN,6040.52,6041.12
SIL,6041.12,6042.13
NOF,6042.13,6042.97
SIL,6042.97,6044.0
SIL,6044.0,6055.13
NOF,6055.13,6058.78
SIL,6058.78,6126.85
FAF,6126.85,6127.65
TVF,6127.65,6128.91
SIL,6128.91,6130.18
TVF,6130.18,6131.52
SIL,6131.52,7309.61
OLF,7309.61,7310.41
SIL,7310.41,7311.31
SIL,7311.31,7312.42
SIL,7312.42,7316.6
SIL,7316.6,7323.6
SIL,7323.6,7335.15
SIL,7335.15,7336.93
SIL,7336.93,7337.99
SIL,7337.99,7347.81
SIL,7347.81,7348.81
SIL,7348.81,7353.68
NOF,7353.68,7354.48
SIL,7354.48,7355.32
NOF,7355.32,7358.64
SIL,7358.64,7359.44
SIL,7359.44,7360.44
SIL,7360.44,7361.52
SIL,7361.52,7362.52
SIL,7362.52,7364.0
SIL,7364.0,7369.65
SIL,7369.65,7370.65
SIL,7370.65,7371.56
SIL,7371.56,7372.56
SIL,7372.56,7374.7
SIL,7374.7,7391.55
SIL,7391.55,7392.35
SIL,7392.35,7393.35
SIL,7393.35,7394.64
SIL,7394.64,7395.65
SIL,7395.65,7397.1
SIL,7397.1,7404.65
SIL,7404.65,7406.04
SIL,7406.04,7407.1
SIL,7407.1,7408.51
NOF,7408.51,7411.49
SIL,7411.49,7571.88
NOF,7571.88,7572.75
SIL,7572.75,7574.9
NOF,7574.9,7576.86
SIL,7576.86,7578.78
SIL,7578.78,7581.32
SIL,7581.32,7583.02
SIL,7583.02,7584.02
SIL,7584.02,7585.53
NOF,7585.53,7588.25
OLF,7588.25,7589.05
NOF,7589.05,7591.51
SIL,7591.51,7592.31
SIL,7592.31,7593.43
SIL,7593.43,7595.46
TVF,7595.46,7596.66
SIL,7596.66,7597.55
SIL,7597.55,7599.52
SIL,7599.52,7601.58
SIL,7601.58,7602.58
SIL,7602.58,7603.9
SIL,7603.9,7604.9
SIL,7604.9,7605.97
SIL,7605.97,7607.01
SIL,7607.01,7607.91
SIL,7607.91,7608.93
SIL,7608.93,7610.31
SIL,7610.31,7611.31
SIL,7611.31,7612.69
SIL,7612.69,7613.69
SIL,7613.69,7615.33
SIL,7615.33,7616.33
SIL,7616.33,7617.67
SIL,7617.67,7618.73
SIL,7618.73,7619.53
SIL,7619.53,7620.54
SIL,7620.54,7621.52
TVF,7621.52,7623.22
SIL,7623.22,7624.51
SIL,7624.51,7632.6
SIL,7632.6,7634.27
